,id,author_id,text,created_at
103,1511039827835248643,284459890,The world needs more people like this- Thank you to Wendy and Simon - exhausted and just back from Poland where they've been helping refugees. Also thanks to your lovely family Not a dry eye in the house @GranadaReports tonight. Good work @victoriagITV #Ukraine #Bury #Proud,2022-04-04T17:55:43.000Z
104,1511039822286098433,1499476927366807562,See past tweets for more images of this ruthless nonsense war. Please help reaching out to more people with RETWEET or FOLLOW. #Ukraine #Russia #UkraineRussianWar https://t.co/7YftIE3s0U,2022-04-04T17:55:42.000Z
105,1511039806813634560,878054815472926720,Only their ST*P!D minions believe in @KremlinRussia_E  #Putinwarcrimes #Ukraine #ButcherPutin #України #Donetsk #Kyiv #Одеса #Харків #Миколаїв #moscow  #Маріуполь #Луганськ #Kherson #Mariupole #BuchaMassacre #Bucha #Kremlin #Russian Bucha https://t.co/TOrgtK88Ss,2022-04-04T17:55:38.000Z
106,1511039794121433095,2795922891,"AMBULANCES UPDATE 

The first of the more heavily armoured Pinsgauer APC's nearly ready for paint and then conversion ready for Ukraine 🇺🇦 

#ukraine #makingadifference https://t.co/b9QDQRiihh",2022-04-04T17:55:35.000Z
107,1511039772231290883,1378623318295646211,"Surviving Russian atrocities in a destroyed Ukrainian village https://t.co/fCBQF6sUfn  @YouTube 
#RussianUkrainianWar  #RussianArmy  #Russians  #RussianWarCrimes  #UkraineCrisis  #UkraineInvasion  #Ukrainian  #Ukraina  #UkraineRussianWar  #UkraineRussiaWar  #UKraine #WrestleMania",2022-04-04T17:55:30.000Z
108,1511039770637467651,751631120630898688,"They all knew. #Germany

Mistake? 

It was a clear choice to destroy #Ukraine https://t.co/0GP50wk2qY https://t.co/ivgzIm5S5X",2022-04-04T17:55:29.000Z
109,1511039769572163590,889983470352650242,#Russian butchers &amp; murderers did this to the free &amp; democratic country of #Ukraine - Thay have done this before to other countries &amp; other people. #Putin is the most Evil Terrorist the world has ever known. #GOP #MondayMorning #MAGA #Patriot https://t.co/C2bTZmAg3x,2022-04-04T17:55:29.000Z
110,1511039766468431876,1499476927366807562,See past tweets for more images of this ruthless nonsense war. Please help reaching out to more people with RETWEET or FOLLOW. #Ukraine #Russia #UkraineRussianWar https://t.co/btOm60ZiXW,2022-04-04T17:55:28.000Z
111,1511039751834451971,1225793633342935043,"Massive protests in Moscow, Russia
People shouting: ""Slava Ukraini"" (Glory to Ukraine)
#ukraine 
https://t.co/2imlMhR0tL 02",2022-04-04T17:55:25.000Z
112,1511039718305185793,828625496397250561,"Ukrainians are coming to Canada to escape the crisis in their country. When they arrive, many will look for a job.
#ukraine #jobs
MORE INFO: https://t.co/wmlJX08tVu https://t.co/46x39xKtne",2022-04-04T17:55:17.000Z
113,1511039715981639680,1399302045413294085,"#Kadyrov :“The heroism and courage of the soldiers of the special purpose police regiment named after the Hero of 🇷🇺 Akhmat-Hadji Kadyrov can be envied by any world special services. They successfully solve the tasks of eliminating Bandera, Nazis in the #Donbass and #Ukraine” https://t.co/ORlw2JgqtK",2022-04-04T17:55:16.000Z
114,1511039714740117510,1499476927366807562,See past tweets for more images of this ruthless nonsense war. Please help reaching out to more people with RETWEET or FOLLOW. #Ukraine #Russia #UkraineRussianWar https://t.co/htKYJAirWX,2022-04-04T17:55:16.000Z
115,1511039700156440580,37899302,"Borderland: A Journey Through the History of Ukraine by Anna Reid
I went looking for a book that might just better help me understand how Ukraine came to be facing down the barrel of Russia's gun
https://t.co/zxZwXn99CF
#Booktw #BookReview #Ukraine #nonfiction https://t.co/DWQrU2xahZ",2022-04-04T17:55:12.000Z
116,1511039697522511875,49325488,"#Cyprus  says its prepared to send Russian-made weapons to Ukraine following US request https://t.co/QkZEKiULRh
#Ukraine #PutinsWar @DefenceU @YourAnonNews #rashism #Warcrime @hrw",2022-04-04T17:55:12.000Z
117,1511039680971747335,1219269061,"Seeing the flag of the Soviet Union with the hammer and sickle in Berlin in 2022 is priceless. 
March in Berlin 5000 cars in favor of Russia, the war was decided by the US and the Germans know it 🤩 #Russia 🇷🇺🚩👊 #Ukraine #UkraineRussiaWar @BERINGESQUIVEL https://t.co/k8AhIWZqzM",2022-04-04T17:55:08.000Z
118,1511039678014754821,33933259,This is the reality for maternity hospitals in #Ukraine right now. https://t.co/tHZMyd43xR,2022-04-04T17:55:07.000Z
119,1511039673543634952,948421868,"""Zelenskyy pleads for tougher Russia sanctions as calls for war crime investigations continue""  https://t.co/SuX4RXuWCl

IF PUTIN IS NOT HELD ACCOUNTABLE FOR HIS HORRENDOUS WAR CRIMES THEN QUESTIONS NEED TO BE ANSWERED!! 🤬🤬 #BuchaGenocide #Ukraine #fcukputin #WarCrimes",2022-04-04T17:55:06.000Z
120,1511039668997050368,1510641996523884546,"Anatoly Chubays
@achubays help us stop the war in ukraine and stop the mass genocide #путин #русскиенелюди  #Genocide  #Ukraine #war #нацизм #РФ #Russia  #БУЧА  #CancelRussia #WarCrimes #warukraine https://t.co/4VqWaMUcsI",2022-04-04T17:55:05.000Z
121,1511039662676131847,379921268,"🇺🇦🇺🇦🇺🇦 #StandWithUkraine #StandUpForUkraine #Ukraine #StopRussianGenocideInUkraine #PutinWarCrimes #PutinIsaWarCriminal #BuchaGenocide #BuchaMasacre  #OpRussia 
Good. Other countries need to follow suit. https://t.co/YN4Zlb95wR",2022-04-04T17:55:03.000Z
122,1511039652261675018,377675759,FOX NEWS: Paulina Porizkova reveals why her marriage to Cars frontman Ric Ocasek ended while stripping down to lingerie #guerra #ukraine #ukrania https://t.co/C6H8oy2ITf,2022-04-04T17:55:01.000Z
123,1511039651909410828,1499476927366807562,See past tweets for more images of this ruthless nonsense war. Please help reaching out to more people with RETWEET or FOLLOW. #Ukraine #Russia #UkraineRussianWar https://t.co/8x5sPyGdIG,2022-04-04T17:55:01.000Z
124,1511039647970959366,1340442012,Most Corrupt Bank JP Morgan Raises Tesla Price Target to $335. Why Are Americans So Stupid? $TSLA #china $QQQ $SPY $AAPL $NVDA $MSFT #investing #news #cryptonews #putin #ukraine #germany #macron $JPM #biden https://t.co/9oeOuYzu7j,2022-04-04T17:55:00.000Z
125,1511039646649786389,377675759,"FOX NEWS: Tawny Kitaen’s daughters reflect on growing up with the star, losing her: She 'took life by the reins' #guerra #ukraine #ukrania https://t.co/YKFfKpMc5a",2022-04-04T17:55:00.000Z
126,1511039637531213826,327206200,Courageous (!) RIA Novosti camera crew walk in front of (!!!) Russian Army soldiers searching for unexploded ordnance in the fields of #Ukraine. https://t.co/tWwGJnG7ya,2022-04-04T17:54:58.000Z
127,1511039625418076161,992499402798383104,"Sunday's #Napa2Ukraine benefit concert drew hundreds of people in an amazing show of solidarity and compassion. 
We must stand with the people of #Ukraine as they fight Russia's unprovoked and murderous aggression. https://t.co/GBBaoDJDzC",2022-04-04T17:54:55.000Z
128,1511039621500739592,1351394558,"UNICEF welcomes the #EU’s historic Temporary Protection Directive granting immediate protection to those fleeing the war in #Ukraine.

Child refugees have been traumatized by the violence around them. Their needs – and safety – must be prioritized. https://t.co/KBgEglSySi",2022-04-04T17:54:54.000Z
129,1511039612390719495,316130208,"Democrats be like Russia Russia Russia and I'm like remember when we carpet bombed Iraq ? and Iraq had nothing to do with 9/11 ? all you get is Cricket from them and that sh|t was a war crime.
#PutinWarCrimes #BushWarCrimes #ObamaWarCrimes #BidenWarCrimes
#Ukraine https://t.co/BnrhDAKDyD",2022-04-04T17:54:52.000Z
130,1511039603154767883,50367257,"Telegram has a Nazi problem? yes worse than Covid.... And within that platform all pro-Russian Ukrainians, Roma and others who do not go along with the Government #Ukraine  wants to establish are being hunted down

#Russophobia #China https://t.co/XyeGozcjVf",2022-04-04T17:54:49.000Z
131,1511039594648768517,1274909009707970560,"reminder #99
 NFT collection of the Ukraine's filed has been announced.
Get your unique NFT.
https://t.co/1rn4pNzoLt
#nft #NFTCommunity #nftcollectors #fintech #breakit #art #nftart #digitalart #NFTartist #nftworlds #NFTGiveaways #NFTProject #nftphotography #Ukraine #nftart",2022-04-04T17:54:47.000Z
132,1511039560553312256,1475032046372278276,"50% of the sale will go to the aid of victims in Ukraine
#NFT #NFTs #NFTartist #nftart #Ukraine #Help #NFTCommunity  
https://t.co/2XlhvxlVlC",2022-04-04T17:54:39.000Z
133,1511039556618969096,292627264,"A Neo Nazi was arrested by Russia FSB officers in Crimea. #UkraineRussia #Ukraine #RussiaUkraineWar #crimea #UkraineWar #Ukraina #Russia #RussianWarCrimes #Russians #Russian #russianarmy #putin #germany #poland #nato #GenocideOfUkrainians #BuchaGenocide 
https://t.co/EvD73eu1O1",2022-04-04T17:54:38.000Z
134,1511039540970012688,1500198758654611468,"'The village of #Viktorivka in the #Chernihiv region was #occupied for 25 days. The #invaders #confiscated mobile phones and food from locals and escorted them to collect at least a bucket of water' https://t.co/ZiqwZJIBOL…
#ukraine #prevails #🇺🇦 https://t.co/Z0UmHkvUEP",2022-04-04T17:54:34.000Z
135,1511039502160121864,3224576045,"This is so extremely sad.👇🏽😔

Thank you to all people in &amp; around  #Ukraine trying your best to save #animals as well. 

There needs to be policy in place for making evacuation of &amp; help for animals possible in crisis situations. Animals are now  too often considered ""things"". https://t.co/ZEf9pXUGgc",2022-04-04T17:54:25.000Z
136,1511039493712789505,221873073,Thieves and murderers. They deserve to be X'ed out #PutinIsAWarCriminal #Putin #Russia #Ukraine #UkraineUnderAttack #PutinLies #RussiaInvadedUkraine #PutinWarCrimes #RussiaWarCrimes #RussianArmyCriminals #RussiaEvil #RussianMurderers #RussianDevils #RussiaEvilEmpire #RussianArmy https://t.co/Qzq0E4jm3c,2022-04-04T17:54:23.000Z
137,1511039477388615680,1401572449314086917,"#StandWithUkraine #Ukraine #GenocideOfUkrainians 
THIS 👇👇👇 IS SICKENING https://t.co/56stlnIHR2",2022-04-04T17:54:19.000Z
138,1511039470325313538,890011658839441408,"Footage of #Russian Su-30SM and Su-35S operating in Ukraine. R-77, R-73 air-to-air missiles and unguided bombs. 

#NWO #WW3 #NATO #Russia
#RussianUkrainianWar #Ukraine

#China https://t.co/pT4zXDpocL",2022-04-04T17:54:18.000Z
139,1511039470203817992,236637068,After seeing the horrific images from #BuchaMasacre I have no doubt that Putin and his army of butchers are going to keep massacring innocent civilians until this war ends. It’s up to all of us to push our leaders to do more in support of the people of #Ukraine and end the war.,2022-04-04T17:54:18.000Z
140,1511039469243277319,1496776232708550656,"Ukraine's trade unions are backing the demonstration in #SolidarityWithUkraine called by British trade unions in London on 9 April. Please share this video, particularly with Ukrainians in London and nearby.

#Ukraine #UkraineRussiaWar #UkraineWar https://t.co/5ntRbzRM00",2022-04-04T17:54:17.000Z
141,1511039457281167365,1475032046372278276,"50% of the sale will go to the aid of victims in Ukraine
#NFT #NFTs #NFTartist #nftart #Ukraine #Help #NFTCommunity 
https://t.co/rcRKYmyjhR",2022-04-04T17:54:15.000Z
142,1511039442525503492,1175871924527861760,Ukraine war: Bucha massacre is a game changer - Ukraine foreign minister Dmytro Kuleba told BBC HARDtalk that events in Bucha prove how much help Ukraine needs from the West. #BBCnews #UkraineRussiaCrisis #russia #UkraineCrisis #RussiaInvadedUkraine #ukrainerussia #ukraine https://t.co/zebiiDIoJa,2022-04-04T17:54:11.000Z
143,1511039432350056451,1503890636147068928,"As the world focuses on #Ukraine, we urge UN members to not forget Tigray. This is a region that has been cut off from the world. It is imperative that you reject Ethiopia's efforts to deny funds for the investigation. #VoteNo #TigrayCantWait @ThailandUN https://t.co/nQzVeTkOg7",2022-04-04T17:54:09.000Z
144,1511039427841527810,713609906314678272,"#180Straight 
This is #9,We are still in our journey of 180 songs for 2022,Already 31 songs out Now,Click On The Link To Catch up with us🇱🇸🇱🇸🔥👉👉https://t.co/NrfSrGNZcB
@OfficialKhomari 
#GRAMMYs #WrestleMania #Ukraine #GrammyAwards #UkraineRussiaWar https://t.co/Y6ffQJzt4d",2022-04-04T17:54:08.000Z
145,1511039410539749380,958347359603208193,"Scammers are exploiting crypto donations meant to help Ukraine via sophisticated phishing email tactics! 
#cybersecurity #exploit #crypto #scammers #Ukraine https://t.co/YZZ6gBu3CL",2022-04-04T17:54:03.000Z
146,1511039397784965128,1001929386,"War is profitable: Western banks and hedge funds could make profits of 300 percent from Ukrainian bonds
https://t.co/HudAyOSC0D
#Ukraine #debt #IMF",2022-04-04T17:54:00.000Z
147,1511039386980429825,87640769,"There's no division.
The West opposes Russia.
Except Hungary 

#vss365 
#vsspoem 
#PoemADay 
#haiku
#senryu  
#Ukraine",2022-04-04T17:53:58.000Z
148,1511039386443468802,1491523585655152640,"#Ukraine: More uncommon examples of hardware returning to previous owners; 5x Ukrainian BTR-3s, previously captured by Russian troops, were left behind at Gostomel Airport, and hence were recaptured. Some of them could be returned to service eventually. h/t @Militarylandnet https://t.co/1ZTt9G79ST",2022-04-04T17:53:58.000Z
149,1511039371851403264,76403984,"When asked if the atrocities in #ukraine where citizens were killed with their hands tied behind their back was a genocide, @JoeBiden responded:
 
""I think it is a war crime.”

This seems like an accurate assessment based on what we know so far.",2022-04-04T17:53:54.000Z
150,1511039368537985032,1256918636503146502,"Psychopath Putin and his supporters think this is ‘smart’, ‘display of their strength and power’, ‘no better option left’…😰 No enemy could harm them more than their own stupidity and inhumanity will. #SupportUkraine #Ukraine https://t.co/Mjn8sjYn70",2022-04-04T17:53:53.000Z
151,1511039357632798725,1097986133403721728,"#Putin hired killers to invade #Ukraine. Pictures on Social media show the genocide. Civilians had hands tied then killed. While the world watches, #NATO talks bs, people are EXECUTED. what else are you waiting for? End this holocaust NOW. #Russia #Biden @POTUS #CNN #ABC",2022-04-04T17:53:51.000Z
152,1511039356819189762,1491523585655152640,"#Ukraine: More uncommon examples of hardware returning to previous owners; 5x Ukrainian BTR-3s, previously captured by Russian troops, were left behind at Gostomel Airport, and hence were recaptured. Some of them could be returned to service eventually. h/t @Militarylandnet https://t.co/8ePMel9BWI",2022-04-04T17:53:51.000Z
153,1511039321721221123,1475032046372278276,"50% of the sale will go to the aid of victims in Ukraine
#NFT #NFTs #NFTartist #nftart #Ukraine #Help #NFTCommunity  
https://t.co/3lQJvP0RZJ",2022-04-04T17:53:42.000Z
154,1511039316956430338,1491523585655152640,"#Ukraine: More uncommon examples of hardware returning to previous owners; 5x Ukrainian BTR-3s, previously captured by Russian troops, were left behind at Gostomel Airport, and hence were recaptured. Some of them could be returned to service eventually. h/t @Militarylandnet https://t.co/2lsj0LVTu7",2022-04-04T17:53:41.000Z
155,1511039304205750284,3824133753,"Simply said. Be radical now.
#IStandWithUkraine #Ukraine #StandWithUkraine #stoprussia #UkraineWar #Putin #StopPutinNOW",2022-04-04T17:53:38.000Z
156,1511039295255195650,56698771,People of #Ukraine are being killed just for their existence #PEOPLE DIED #massacre #GenocideOfUkrainians https://t.co/xer8GjEpjh,2022-04-04T17:53:36.000Z
157,1511039287172734977,1491523585655152640,"#Ukraine: More uncommon examples of hardware returning to previous owners; 5x Ukrainian BTR-3s, previously captured by Russian troops, were left behind at Gostomel Airport, and hence were recaptured. Some of them could be returned to service eventually. h/t @Militarylandnet https://t.co/03tHtJTds3",2022-04-04T17:53:34.000Z
158,1511039281942343682,1497410778969743367,"https://t.co/0Uv48UxPRz
#Yacht 
#Oligarch 
#Ukraine 
#UkraineRussiaWar 

He must have felt that?
Donate the money from the sale of the Yacht to Ukraine Women and Children.",2022-04-04T17:53:33.000Z
159,1511039273121759235,911042432481075200,"Ana, a young girl, flees her home in Kyiv, and Budapest citizens do what they can to help 💙🇺🇦💛 | #BulletproofMediaGroup #Ukraine #Russia #UkraineRussiaWar #StandWithUkraine️ #Lviv #US #Biden #PutinWarCrimes #WW3 #UkraineWar #UkraineRussiaCrisis #Ukrainian #Kyiv #WWIII #News https://t.co/EvMShJnSfP",2022-04-04T17:53:31.000Z
160,1511039262443151366,2505928598,"RM: Azov Nazis execute civilians before retreating

After the liberation of Vzlyotnaya Street near the Mariupol airport, the body of a civilian shot in the head at close range was found near one of the private houses where Azov militants were staying
#UkraineRussiaWar  #Ukraine https://t.co/uJPEgLPjZR",2022-04-04T17:53:28.000Z
161,1511039249168035845,759462683158740993,An insightful thread from a German political scientist about the German foreign policy towards #Ukraine and #russia 👇 https://t.co/MN8v3jZ7Mj,2022-04-04T17:53:25.000Z
162,1511039232910974981,1475032046372278276,"50% of the sale will go to the aid of victims in Ukraine
#NFT #NFTs #NFTartist #nftart #Ukraine #Help #NFTCommunity 
https://t.co/o20EbVVPcY",2022-04-04T17:53:21.000Z
163,1511039231761604608,248596485,"#Biden calls to put #Putin on trial for war crimes over #Russia killings in #Ukraine - Enough of this #high #road by #barbaric #US - #destroyed 6 countries &amp; #killed #millions but no issues coz they weren't #white....

https://t.co/NyVEHh9KxE",2022-04-04T17:53:21.000Z
164,1511039231182839808,1186030565054697479,"#Ukraine 
#Mariupol
#Donbass 
Patrick Lancaster. https://t.co/XDyMZZEEZc https://t.co/IWFQqjvaua",2022-04-04T17:53:21.000Z
165,1511039221414383623,14027452,Javelin Strike: Ukrainian Troops Claim To Blast Russian Target With UK Made Missiles - Zenger News #SmartNews #Ukraine https://t.co/7AqgdXfUXc,2022-04-04T17:53:18.000Z
166,1511039220701356040,48478726,"Amazing work being done at the field hospital “Shining Star” in Mostyska, #Ukraine. From surgeries to births, this team of 60 doctors will continue the work @Israel is doing to support Ukrainian refugees. 🇮🇱 🇺🇦 https://t.co/XeOYbqEDSi",2022-04-04T17:53:18.000Z
167,1511039209657839619,1466833778232418310,"Stop this genocide!
#Ukraine
#UkraineRussia 
#ClosetheSkyoverUkraine
#StopRussia
#StopPutin 
#StandWithUkriane 
#StandWithUkraineNOW
#Bucha 
#BuchaGenocide
#BuchaMassacre https://t.co/CQu8wGCkvp",2022-04-04T17:53:15.000Z
168,1511039170902466573,68530022,"America can send $20 Billion in tax money to #Ukraine to aid a non democratic country, but cant take care of several hundred homeless New Yorkers who died in the NY streets in 2021. Sad but true.

https://t.co/2uTlMcZqOi #NY #Homeless #homelessness #UkraineRussiaWar",2022-04-04T17:53:06.000Z
169,1511039169551773698,1455629705952915461,I can't believe we're seeing Genocide again when we said #NeverAgain. #Ukraine,2022-04-04T17:53:06.000Z
170,1511039167819563015,1156962672891617281,War crimes increasing day by day. This war obviously became genocide. Stop the war and save people life. We just need peace. Pls bring it now #Russia #WarCrime . #Ukraine #EU #SlavaUkraini https://t.co/PKg4R9ztG6,2022-04-04T17:53:06.000Z
171,1511039163268841475,38007098,"Since the devastating crisis in #Ukraine began over one month ago, IFCJ has helped 17 pets make aliyah (immigrate to Israel) and find refuge in the Holy Land. 🐕 🐈 
 
We are so thankful these furry friends arrived safely in #Israel. 🇮🇱 https://t.co/srAZpZySFj",2022-04-04T17:53:04.000Z
172,1511039162475945985,2663474588,"I hope the #Ukraine
#scientists
all find new places to do #research
It is inexcusable what's happened to their country. #UkraineRussiaWar

https://t.co/hcl5nevgKq",2022-04-04T17:53:04.000Z
173,1511039152153776131,810538012371259392,#America: never forget that #DonaldTrump continues to praise #VladimirPutin #Ukraine #Russia #GOP #Republicans #mondaythoughts https://t.co/TNWNXiwDv0,2022-04-04T17:53:02.000Z
174,1511039143794692096,1495480590572961792,"#Ukraine: More uncommon examples of hardware returning to previous owners; 5x Ukrainian BTR-3s, previously captured by Russian troops, were left behind at Gostomel Airport, and hence were recaptured. Some of them could be returned to service eventually. h/t @Militarylandnet https://t.co/XHvuEUNQGo",2022-04-04T17:53:00.000Z
175,1511039139369562117,1138155181470674944,"I am going to post a tweet everyday until @iamRashmika mam replies.🥀💌
#like #hashtag #Rashmika #Rashmikamandanna #Trending #love #crush #LE_SSERAFIM #AMA #Tollywood #fun #celebrities #ROSE #LISA #Ukraine #RoomToImprove #anime #Twitter (Day - 86)",2022-04-04T17:52:59.000Z
176,1511039130192461831,93883466,"#Nikolaev

As a result of a daytime cluster shelling 9 people were killed and 20 more were injured.

Also during the morning shelling there were 5 wounded, 1 person died.

#Ukraine #UkraineRussiaWar #GenocideOfUkrainians #Genocide #Bucha #BuchaGenocide #WarCrimes https://t.co/DCB3MFNtWX",2022-04-04T17:52:57.000Z
177,1511039106293379078,1499257913398988801,"I want to forget all this and never see those photos.  But I will remember.  For all those people, for the memory of them.  The world haven’t forget and forgive. #BuchaGenocide #BuchaMasacre #GenocideOfUkrainians #Ukraine #neverforgetneverforgive #Ukraine https://t.co/42RjTlcZht",2022-04-04T17:52:51.000Z
178,1511039101494915074,284287797,"Large Sunflower Hand Cast and Hand Painted Rock by JustNaturalElements https://t.co/8HIrjqaeR7 via @Etsy #sunflowers on my mind, thinking of our poor brothers and sisters in #Ukraine 💔💙💛🇺🇦",2022-04-04T17:52:50.000Z
179,1511039092347314179,1497262491436519436,⚡️France will send about 30 Russian diplomats. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion,2022-04-04T17:52:48.000Z
180,1511039065507856384,22846111,"Hey, if MSM, Bluecheck Twitter and every Award show pushed to cancel student debt, Medicare For All, demand Unionization, demand a living wage and an end to The Military Industrial Complex. Wow, what a world that would be. But nah, we need WW3. #Ukraine #Russia #mondaythoughts",2022-04-04T17:52:41.000Z
181,1511039057719140361,1475032046372278276,"50% of the sale will go to the aid of victims in Ukraine
#NFT #NFTs #NFTartist #nftart #Ukraine #Help #NFTCommunity 
https://t.co/JmbHtcxTXe",2022-04-04T17:52:39.000Z
182,1511039049481736193,1199768132832776193,"https://t.co/Df6RoIXiAG

Many predicted #NATO expansion would lead to war. Those warnings were ignored - https://t.co/4QKHtSc9Ru

#Biden #racism #BLM #reparations #Ukraine #UkraineRussiaWar #Ukraina #Russia #Russians #Ukrainians #RussiaUkrainWar #UkraineCrisis #FactCheck #Facts",2022-04-04T17:52:37.000Z
183,1511039041675931650,1426293729472749571,"Monday. This. Seriously, this!
#USA🇺🇸 #1A #2A #Biden #Trump #Trump2024 #freedom #PatriotsUnite #RedWave2022 #Bidenflation #HunterBidenLaptop #Russia #Ukraine #Elections2022 #Midterms2022 https://t.co/bMp1tgQvPA",2022-04-04T17:52:35.000Z
184,1511039037208993797,88196314,04/04/2022 #StandWithUkraine #Ukraine #DigitalResistance ** Verified** https://t.co/rq7zorkZzT,2022-04-04T17:52:34.000Z
185,1511039035669508102,36824234,"Unfortunate that @NATO abandoned its ""mission possible"" in #Afghanistan too soon, both betraying our developing democracy and inadvertently inducing the #Ukraine crisis. The lesson: when you pick a mission to carry out, stick together to execute it for results. @USNATO @NATOpress https://t.co/noQQBHHL0N",2022-04-04T17:52:34.000Z
186,1511039029541752835,1247939160192753667,"Now #Russia is accused of genocide in Bucha #Ukraine, with 410 civilians executed, let we not forget the downing of airplane #MH17, which took the life of the 298 passengers and crew.

Russia denied then, and will deny again. It’s their playbook.

#UkraineRussiaWar #WarCrime",2022-04-04T17:52:33.000Z
187,1511039028107350020,1491523585655152640,"⭕️🇺🇦#Ukraine: Video from the visit of the 🇬🇷Greek MFA to Odessa

 https://t.co/HSOa6AKkZL",2022-04-04T17:52:32.000Z
188,1511039023644614662,1503330947516747781,"🔴Ukrainian MP #IlyaKiva said that the #Tragedy in #Bucha was prepared by the #SBU, and planned by the #British intelligence #MI6

#RussiaUkraineConflict
#Russia #Ukraine #News #IStandwithRussia #BREAKING https://t.co/6h3gzepex0",2022-04-04T17:52:31.000Z
189,1511039021958451200,1473527956081414146,"Why the German government discrimination between #Afghanistan and the #Ukraine? 🇦🇫
Please hear our voices &amp; help your local staffs GIZ-PCP Facilitators in Afghanistan.
Please pave the way for our evacuation.
@ABaerbock
@BMZ_Bund
@NancyFaeser
@AuswaertigesAmt 
@GermanyDi
@giz_gmbh https://t.co/udz2cvFUgh",2022-04-04T17:52:31.000Z
190,1511038987581931523,1502451190424027137,"Ending soon⌛️
Only pay polygon gas fees 💙💛 
#Ukraine needs your heart 🙏🏼🇺🇦 https://t.co/2u8jWTKMkx",2022-04-04T17:52:23.000Z
191,1511038968812474368,88196314,04/04/2022 #StandWithUkraine #Ukraine #DigitalResistance ** Verified** https://t.co/YDIx3eX6pi,2022-04-04T17:52:18.000Z
192,1511038968544079879,1382176922,"""We need a very clear statement from the #Georgian government where they stand - with the #EU and #Ukraine or clandestinely with the #Putin regime,"" writes MEP Michael Gahler
https://t.co/pFAnz1eaRJ",2022-04-04T17:52:18.000Z
193,1511038959090085900,1503756203767349256,"Ukraine mayor, family kidnapped by Russian forces found dead, tortured in shallow grave: Ukrainian officials https://t.co/ZCIw8tF25G
#article #bucha #donetsk #irpin #kharkiv #kherson #kyiv #mykolaiv #russia #ukraine #ukraineintelligence",2022-04-04T17:52:16.000Z
194,1511038957412364288,201341299,"#Merkel's bet was on integrating #Russia in #Europe for the benefit of both

The problem is that while she was genuine and sincere in her approach, Mr #Putin was vicious and dishonest in his thoughts!

What she did worth the bet
Unfortunately in front, she had a beast

#Ukraine https://t.co/p1UejOklgm",2022-04-04T17:52:15.000Z
195,1511038954262315010,1423940878691749890,"BIG NEWS : 🇺🇦🇷🇺 Ukrainian MP Ilya Kiva said that the tragedy in #Bucha was prepared by the SBU, and planned by the British intelligence MI6.

#ukraine #Russia #war #BuchaGenocide #massacre #fake #Nazi #Azov #SBU https://t.co/JkKjOTjKzR",2022-04-04T17:52:15.000Z
196,1511038948650676226,1466613834844557313,Ukraine Recaptures Two Villages Near Chernihiv  #ukraine #ukrainews #ukr... https://t.co/NyuDxjbB8w via @YouTube,2022-04-04T17:52:13.000Z
197,1511038944288423944,314904148,⭕️🇺🇦#Ukraine: Video from the visit of the 🇬🇷Greek MFA to Odessa https://t.co/IOBEjZiPHD,2022-04-04T17:52:12.000Z
198,1511038941255905286,1503034394004570120,"People's Deputy of Ukraine Kiva was not afraid to tell the truth about #Bucha, saying that the special services of the West and #Ukraine are behind the deaths of civilians. https://t.co/X25Nw3VwGu",2022-04-04T17:52:11.000Z
199,1511038927620255760,718564180094283776,"WHO HAS KILLED THE OTHER VICTIMS?
#Russia denies military forces killed #Bucha civilians in #Ukraine https://t.co/M1vR4g87pw via @AJEnglish",2022-04-04T17:52:08.000Z
200,1511038912625582088,1107675817608445952,"All proceeds of @SnowcatCinema's screening of 'Olga' will be donated to the #Ukraine @decappeal 🇺🇦❤️

https://t.co/gVYnIEI7gF",2022-04-04T17:52:05.000Z
201,1511038911463804929,1262777561404366853,"⚡🤭⚡ Crimes against the state: In Mariupol, deputies from the banned party OPZZh with the support of the Russian military ""elected the head"" of the city Konstantin Ivashchenko

   #StopPutin

   #Ukraine #EU #European #US #CINA #INDIA https://t.co/v175Wxwndq",2022-04-04T17:52:04.000Z
202,1511038901288423427,40623001,"#Egypt’s Foreign Minister Sameh Shoukry stressed the “need to resort to peaceful solutions to the #Ukraine crisis,” at a press conference by #Russian Foreign Minister Sergey Lavrov and the #Arab mediation delegation.
https://t.co/tIT4Psd7tN",2022-04-04T17:52:02.000Z
203,1511038890727116807,1510026592814313480,"Ukraine War: Foreign Secretary says 'we will not rest until Putin fails' https://t.co/v1s7APksaZ 

#UkraineRussiaWar #UkraineWar #Ukraine https://t.co/1QTuHnKIFA",2022-04-04T17:51:59.000Z
204,1511038880413331468,1538448230,"Russell Brand explains how international finance institutions are exploiting wartorn #Ukraine to make even more profit
#StandWithUkraine
https://t.co/XiCFiiCHqY",2022-04-04T17:51:57.000Z
205,1511038863359332354,862575147085164544,"#Ukraine Putin is trying to weaken European unity and the Polish government is falling into the trap. 

Where was Morawiecki to criticize the pro-Kremlin positions of Orbán, Le Pen and Salvini, when he wanted to create a large European party with them? 

Let's be serious... https://t.co/NXwt5RDM3y",2022-04-04T17:51:53.000Z
